Group,Tank,Day,ZT,Chamber,FishCount
Experiment,2,12,16,3,3.733333333
Experiment,3,12,16,3,3.8
Experiment,1,12,16,4,0.2
Experiment,2,12,16,4,0.733333333
Experiment,3,12,16,4,4.166666667
Experiment,1,12,16,5,1.966666667
Experiment,2,12,16,5,0
Experiment,3,12,16,5,0.1
Experiment,1,12,17,1,1.166666667
Experiment,2,12,17,1,2.15
Experiment,3,12,17,1,0.816666667
Experiment,1,12,17,2,7.033333333
Experiment,2,12,17,2,6.033333333
Experiment,3,12,17,2,2.983333333
Experiment,1,12,17,3,2.5
Experiment,2,12,17,3,3
Experiment,3,12,17,3,3.683333333
Experiment,1,12,17,4,0.066666667
Experiment,2,12,17,4,0.466666667
Experiment,3,12,17,4,4.066666667
Experiment,1,12,17,5,1.233333333
Experiment,2,12,17,5,0.35
Experiment,3,12,17,5,0.45
Experiment,1,12,18,1,1.033333333
Experiment,2,12,18,1,2.433333333
Experiment,3,12,18,1,0.733333333
Experiment,1,12,18,2,7.466666667
Experiment,2,12,18,2,6.033333333
Experiment,3,12,18,2,3.233333333
Experiment,1,12,18,3,2.45
Experiment,2,12,18,3,2.133333333
Experiment,3,12,18,3,4
Experiment,1,12,18,4,0.016666667
Experiment,2,12,18,4,0.25
Experiment,3,12,18,4,3.533333333
Experiment,1,12,18,5,1.033333333
Experiment,2,12,18,5,1.15
Experiment,3,12,18,5,0.5
Experiment,1,12,19,1,1.05
Experiment,2,12,19,1,1.933333333
Experiment,3,12,19,1,0.883333333
Experiment,1,12,19,2,6.45
Experiment,2,12,19,2,5.616666667
Experiment,3,12,19,2,3.533333333
Experiment,1,12,19,3,2.95
Experiment,2,12,19,3,1.783333333
Experiment,3,12,19,3,3.416666667
Experiment,1,12,19,4,0.2
Experiment,2,12,19,4,1.016666667
Experiment,3,12,19,4,3.416666667
Experiment,1,12,19,5,1.35
Experiment,2,12,19,5,1.65
Experiment,3,12,19,5,0.75
Experiment,1,12,20,1,1.083333333
Experiment,2,12,20,1,1.466666667
Experiment,3,12,20,1,1.016666667
Experiment,1,12,20,2,6.316666667
Experiment,2,12,20,2,6.316666667
Experiment,3,12,20,2,4.016666667
Experiment,1,12,20,3,2.333333333
Experiment,2,12,20,3,1.266666667
Experiment,3,12,20,3,2.966666667
Experiment,1,12,20,4,1.05
Experiment,2,12,20,4,1.05
Experiment,3,12,20,4,3.15
Experiment,1,12,20,5,1.216666667
Experiment,2,12,20,5,1.9
Experiment,3,12,20,5,0.85
Experiment,1,12,21,1,1.333333333
Experiment,2,12,21,1,2.016666667
Experiment,3,12,21,1,0.95
Experiment,1,12,21,2,5.95
Experiment,2,12,21,2,3.916666667
Experiment,3,12,21,2,4.016666667
Experiment,1,12,21,3,1.633333333
Experiment,2,12,21,3,1.183333333
Experiment,3,12,21,3,3.183333333
Experiment,1,12,21,4,0.933333333
Experiment,2,12,21,4,1.916666667
Experiment,3,12,21,4,3.216666667
Experiment,1,12,21,5,2.15
Experiment,2,12,21,5,2.966666667
Experiment,3,12,21,5,0.633333333
Experiment,1,12,22,1,2.066666667
Experiment,2,12,22,1,2.533333333
Experiment,3,12,22,1,0.983333333
Experiment,1,12,22,2,4.833333333
Experiment,2,12,22,2,3.75
Experiment,3,12,22,2,3.333333333
Experiment,1,12,22,3,1.116666667
Experiment,2,12,22,3,1.3
Experiment,3,12,22,3,3.75
Experiment,1,12,22,4,1.15
Experiment,2,12,22,4,1.866666667
Experiment,3,12,22,4,2.716666667
Experiment,1,12,22,5,2.833333333
Experiment,2,12,22,5,2.55
Experiment,3,12,22,5,1.216666667
Experiment,1,12,23,1,2.366666667
Experiment,2,12,23,1,2.3
Experiment,3,12,23,1,0.65
Experiment,1,12,23,2,3.933333333
Experiment,2,12,23,2,3.416666667
Experiment,3,12,23,2,2.833333333
Experiment,1,12,23,3,1.183333333
Experiment,2,12,23,3,0.683333333
Experiment,3,12,23,3,3.916666667
Experiment,1,12,23,4,0.95
Experiment,2,12,23,4,2.533333333
Experiment,3,12,23,4,2.633333333
Experiment,1,12,23,5,3.566666667
Experiment,2,12,23,5,3.066666667
Experiment,3,12,23,5,1.966666667
Experiment,1,13,0,1,4.666666667
Experiment,2,13,0,1,4.566666667
Experiment,3,13,0,1,1.166666667
Experiment,1,13,0,2,1.358974359
Experiment,2,13,0,2,1.333333333
Experiment,3,13,0,2,1.282051282
Experiment,1,13,0,3,1.230769231
Experiment,2,13,0,3,1.025641026
Experiment,3,13,0,3,1.205128205
Experiment,1,13,0,4,0.717948718
Experiment,2,13,0,4,0.923076923
Experiment,3,13,0,4,1.41025641
Experiment,1,13,0,5,4.051282051
Experiment,2,13,0,5,3.256410256
Experiment,3,13,0,5,6.743589744
Experiment,1,13,1,1,2.966666667
Experiment,2,13,1,1,4.566666667
Experiment,3,13,1,1,1.466666667
Experiment,1,13,1,2,2.183333333
Experiment,2,13,1,2,1.566666667
Experiment,3,13,1,2,0.833333333
Experiment,1,13,1,3,2.316666667
Experiment,2,13,1,3,1.466666667
Experiment,3,13,1,3,1.233333333
Experiment,1,13,1,4,0.983333333
Experiment,2,13,1,4,1
Experiment,3,13,1,4,3.566666667
Experiment,1,13,1,5,3.55
Experiment,2,13,1,5,3.4
Experiment,3,13,1,5,4.9
Experiment,1,13,2,1,2.516666667
Experiment,2,13,2,1,2.633333333
Experiment,3,13,2,1,0.983333333
Experiment,1,13,2,2,2.066666667
Experiment,2,13,2,2,1.1
Experiment,3,13,2,2,0.7
Experiment,1,13,2,3,2.533333333
Experiment,2,13,2,3,1.516666667
Experiment,3,13,2,3,1.05
Experiment,1,13,2,4,1.483333333
Experiment,2,13,2,4,1.6
Experiment,3,13,2,4,4.933333333
Experiment,1,13,2,5,3.4
Experiment,2,13,2,5,5.15
Experiment,3,13,2,5,4.333333333
Experiment,1,13,3,1,2.516666667
Experiment,2,13,3,1,3.383333333
Experiment,3,13,3,1,0.8
Experiment,1,13,3,2,2.15
Experiment,2,13,3,2,1.683333333
Experiment,3,13,3,2,0.45
Experiment,1,13,3,3,2.7
Experiment,2,13,3,3,1.55
Experiment,3,13,3,3,0.766666667
Experiment,1,13,3,4,1.716666667
Experiment,2,13,3,4,1.433333333
Experiment,3,13,3,4,3.033333333
Experiment,1,13,3,5,2.916666667
Experiment,2,13,3,5,3.95
Experiment,3,13,3,5,6.95
Experiment,1,13,4,1,2.5
Experiment,2,13,4,1,2.566666667
Experiment,3,13,4,1,0.083333333
Experiment,1,13,4,2,1.916666667
Experiment,2,13,4,2,1.183333333
Experiment,3,13,4,2,0.233333333
Experiment,1,13,4,3,2.533333333
Experiment,2,13,4,3,2.366666667
Experiment,3,13,4,3,0.083333333
Experiment,1,13,4,4,0.966666667
Experiment,2,13,4,4,2.033333333
Experiment,3,13,4,4,4.316666667
Experiment,1,13,4,5,4.083333333
Experiment,2,13,4,5,3.85
Experiment,3,13,4,5,7.283333333
Experiment,1,13,5,1,2.583333333
Experiment,2,13,5,1,2.566666667
Experiment,3,13,5,1,0.016666667
Experiment,1,13,5,2,1.383333333
Experiment,2,13,5,2,1.35
Experiment,3,13,5,2,0.55
Experiment,1,13,5,3,2.55
Experiment,2,13,5,3,2.683333333
Experiment,3,13,5,3,0.916666667
Experiment,1,13,5,4,1.4
Experiment,2,13,5,4,2.25
Experiment,3,13,5,4,2.4
Experiment,1,13,5,5,4.083333333
Experiment,2,13,5,5,3.15
Experiment,3,13,5,5,8.116666667
Experiment,1,13,6,1,1.859649123
Experiment,2,13,6,1,2.466666667
Experiment,3,13,6,1,0
Experiment,1,13,6,2,2.175438596
Experiment,2,13,6,2,1.783333333
Experiment,3,13,6,2,0.216666667
Experiment,1,13,6,3,2.859649123
Experiment,2,13,6,3,3.683333333
Experiment,3,13,6,3,4.633333333
Experiment,1,13,6,4,2.280701754
Experiment,2,13,6,4,1.75
Experiment,3,13,6,4,3.333333333
Experiment,1,13,6,5,2.824561404
Experiment,2,13,6,5,2.316666667
Experiment,3,13,6,5,3.816666667
Experiment,1,13,7,1,0.833333333
Experiment,2,13,7,1,2.866666667
Experiment,3,13,7,1,0.016666667
Experiment,1,13,7,2,1.633333333
Experiment,2,13,7,2,1.883333333
Experiment,3,13,7,2,0.283333333
Experiment,1,13,7,3,6.166666667
Experiment,2,13,7,3,3.066666667
Experiment,3,13,7,3,5.1
Experiment,1,13,7,4,1.783333333
Experiment,2,13,7,4,2.066666667
Experiment,3,13,7,4,4.866666667
Experiment,1,13,7,5,1.583333333
Experiment,2,13,7,5,2.116666667
Experiment,3,13,7,5,1.733333333
Experiment,1,13,8,1,0.916666667
Experiment,2,13,8,1,2.466666667
Experiment,3,13,8,1,0.033333333
Experiment,1,13,8,2,1.45
Experiment,2,13,8,2,1.483333333
Experiment,3,13,8,2,0.65
Experiment,1,13,8,3,6.833333333
Experiment,2,13,8,3,4.166666667
Experiment,3,13,8,3,3.366666667
Experiment,1,13,8,4,1.016666667
Experiment,2,13,8,4,2.033333333
Experiment,3,13,8,4,5.666666667
Experiment,1,13,8,5,1.783333333
Experiment,2,13,8,5,1.85
Experiment,3,13,8,5,2.283333333
Experiment,1,13,9,1,1.066666667
Experiment,2,13,9,1,2.266666667
Experiment,3,13,9,1,0.516666667
Experiment,1,13,9,2,1.766666667
Experiment,2,13,9,2,1.35
Experiment,3,13,9,2,1.066666667
Experiment,1,13,9,3,6.383333333
Experiment,2,13,9,3,2.75
Experiment,3,13,9,3,3.566666667
Experiment,1,13,9,4,0.833333333
Experiment,2,13,9,4,3.833333333
Experiment,3,13,9,4,3.75
Experiment,1,13,9,5,1.95
Experiment,2,13,9,5,1.8
Experiment,3,13,9,5,3.1
Experiment,1,13,10,1,1.383333333
Experiment,2,13,10,1,2.186440678
Experiment,3,13,10,1,0.783333333
Experiment,1,13,10,2,1.816666667
Experiment,2,13,10,2,2.491525424
Experiment,3,13,10,2,1.866666667
Experiment,1,13,10,3,5.116666667
Experiment,2,13,10,3,3.915254237
Experiment,3,13,10,3,2.983333333
Experiment,1,13,10,4,1.616666667
Experiment,2,13,10,4,1.627118644
Experiment,3,13,10,4,0.916666667
Experiment,1,13,10,5,2.066666667
Experiment,2,13,10,5,1.779661017
Experiment,3,13,10,5,5.45
Experiment,1,13,11,1,2.033333333
Experiment,2,13,11,1,1.983333333
Experiment,3,13,11,1,1.3
Experiment,1,13,11,2,2.233333333
Experiment,2,13,11,2,2.383333333
Experiment,3,13,11,2,1.316666667
Experiment,1,13,11,3,2.416666667
Experiment,2,13,11,3,3.933333333
Experiment,3,13,11,3,1.266666667
Experiment,1,13,11,4,1.766666667
Experiment,2,13,11,4,1.85
Experiment,3,13,11,4,2.766666667
Experiment,1,13,11,5,3.55
Experiment,2,13,11,5,1.85
Experiment,3,13,11,5,5.35
Experiment,1,13,12,1,1.766666667
Experiment,2,13,12,1,1.983333333
Experiment,3,13,12,1,0.966666667
Experiment,1,13,12,2,4
Experiment,2,13,12,2,4.933333333
Experiment,3,13,12,2,3.733333333
Experiment,1,13,12,3,1.716666667
Experiment,2,13,12,3,2.533333333
Experiment,3,13,12,3,2.683333333
Experiment,1,13,12,4,1.833333333
Experiment,2,13,12,4,1.366666667
Experiment,3,13,12,4,2.483333333
Experiment,1,13,12,5,2.683333333
Experiment,2,13,12,5,1.183333333
Experiment,3,13,12,5,2.133333333
Experiment,1,13,13,1,2.016666667
Experiment,2,13,13,1,2.116666667
Experiment,3,13,13,1,1.016666667
Experiment,1,13,13,2,3.866666667
Experiment,2,13,13,2,5.033333333
Experiment,3,13,13,2,4.383333333
Experiment,1,13,13,3,2.2
Experiment,2,13,13,3,2.616666667
Experiment,3,13,13,3,2.05
Experiment,1,13,13,4,1.016666667
Experiment,2,13,13,4,1.033333333
Experiment,3,13,13,4,2.566666667
Experiment,1,13,13,5,2.9
Experiment,2,13,13,5,1.2
Experiment,3,13,13,5,1.983333333
Experiment,1,13,14,1,2.116666667
Experiment,2,13,14,1,2.166666667
Experiment,3,13,14,1,1.116666667
Experiment,1,13,14,2,4.883333333
Experiment,2,13,14,2,4.9
Experiment,3,13,14,2,5.533333333
Experiment,1,13,14,3,1.816666667
Experiment,2,13,14,3,0.8
Experiment,3,13,14,3,1.5
Experiment,1,13,14,4,0.8
Experiment,2,13,14,4,2.5
Experiment,3,13,14,4,1.433333333
Experiment,1,13,14,5,2.383333333
Experiment,2,13,14,5,1.633333333
Experiment,3,13,14,5,2.416666667
Experiment,1,13,15,1,2.533333333
Experiment,2,13,15,1,2.233333333
Experiment,3,13,15,1,1.166666667
Experiment,1,13,15,2,5.05
Experiment,2,13,15,2,5.716666667
Experiment,3,13,15,2,5.183333333
Experiment,1,13,15,3,1.416666667
Experiment,2,13,15,3,1.3
Experiment,3,13,15,3,2.05
Experiment,1,13,15,4,1.366666667
Experiment,2,13,15,4,1.95
Experiment,3,13,15,4,1.233333333
Experiment,1,13,15,5,1.633333333
Experiment,2,13,15,5,0.8
Experiment,3,13,15,5,2.366666667
Experiment,1,13,16,1,2.866666667
Experiment,2,13,16,1,2.033333333
Experiment,3,13,16,1,1
Experiment,1,13,16,2,5.566666667
Experiment,2,13,16,2,6.2
Experiment,3,13,16,2,4.6
Experiment,1,13,16,3,0.966666667
Experiment,2,13,16,3,1.3
Experiment,3,13,16,3,2.933333333
Experiment,1,13,16,4,0.866666667
Experiment,2,13,16,4,1.6
Experiment,3,13,16,4,1.066666667
Experiment,1,13,16,5,1.733333333
Experiment,2,13,16,5,0.866666667
Experiment,3,13,16,5,2.4
Experiment,1,13,17,1,2.2
Experiment,2,13,17,1,2.05
Experiment,3,13,17,1,1.133333333
Experiment,1,13,17,2,5.733333333
Experiment,2,13,17,2,6.1
Experiment,3,13,17,2,4.966666667
Experiment,1,13,17,3,1.433333333
Experiment,2,13,17,3,1.3
Experiment,3,13,17,3,3.033333333
Experiment,1,13,17,4,0.866666667
Experiment,2,13,17,4,1.333333333
Experiment,3,13,17,4,1.3
Experiment,1,13,17,5,1.766666667
Experiment,2,13,17,5,1.216666667
Experiment,3,13,17,5,1.566666667
Experiment,1,13,18,1,1.933333333
Experiment,2,13,18,1,2.233333333
Experiment,3,13,18,1,1.1
Experiment,1,13,18,2,5.6
Experiment,2,13,18,2,5.866666667
Experiment,3,13,18,2,5.116666667
Experiment,1,13,18,3,1.966666667
Experiment,2,13,18,3,1.633333333
Experiment,3,13,18,3,2.166666667
Experiment,1,13,18,4,0.983333333
Experiment,2,13,18,4,1.216666667
Experiment,3,13,18,4,2.516666667
Experiment,1,13,18,5,1.516666667
Experiment,2,13,18,5,1.05
Experiment,3,13,18,5,1.1
Experiment,1,13,19,1,2.366666667
Experiment,2,13,19,1,2.066666667
Experiment,3,13,19,1,0.9
Experiment,1,13,19,2,6.266666667
Experiment,2,13,19,2,5.733333333
Experiment,3,13,19,2,5.366666667
Experiment,1,13,19,3,0.916666667
Experiment,2,13,19,3,1.45
Experiment,3,13,19,3,2.05
Experiment,1,13,19,4,0.95
Experiment,2,13,19,4,1.55
Experiment,3,13,19,4,2.133333333
Experiment,1,13,19,5,1.5
Experiment,2,13,19,5,1.2
Experiment,3,13,19,5,1.55
Experiment,1,13,20,1,2.15
Experiment,2,13,20,1,1.633333333
Experiment,3,13,20,1,0.716666667
Experiment,1,13,20,2,7.316666667
Experiment,2,13,20,2,4.466666667
Experiment,3,13,20,2,4.8
Experiment,1,13,20,3,1.05
Experiment,2,13,20,3,2.133333333
Experiment,3,13,20,3,2.716666667
Experiment,1,13,20,4,0.3
Experiment,2,13,20,4,2.2
Experiment,3,13,20,4,2.383333333
Experiment,1,13,20,5,1.183333333
Experiment,2,13,20,5,1.566666667
Experiment,3,13,20,5,1.383333333
Experiment,1,13,21,1,1.966666667
Experiment,2,13,21,1,1.566666667
Experiment,3,13,21,1,1.766666667
Experiment,1,13,21,2,5.366666667
Experiment,2,13,21,2,4.766666667
Experiment,3,13,21,2,4.666666667
Experiment,1,13,21,3,2.766666667
Experiment,2,13,21,3,2.333333333
Experiment,3,13,21,3,1.9
Experiment,1,13,21,4,0.5
Experiment,2,13,21,4,1.883333333
Experiment,3,13,21,4,2.2
Experiment,1,13,21,5,1.4
Experiment,2,13,21,5,1.45
Experiment,3,13,21,5,1.466666667
Experiment,1,13,22,1,1.4
Experiment,2,13,22,1,1.75
Experiment,3,13,22,1,1.95
Experiment,1,13,22,2,4.2
Experiment,2,13,22,2,5.733333333
Experiment,3,13,22,2,4.3
Experiment,1,13,22,3,2.833333333
Experiment,2,13,22,3,1.466666667
Experiment,3,13,22,3,1.383333333
Experiment,1,13,22,4,1.066666667
Experiment,2,13,22,4,1.283333333
Experiment,3,13,22,4,2.816666667
Experiment,1,13,22,5,2.5
Experiment,2,13,22,5,1.766666667
Experiment,3,13,22,5,1.55
Experiment,1,13,23,1,2.283333333
Experiment,2,13,23,1,2.05
Experiment,3,13,23,1,1.783333333
Experiment,1,13,23,2,3.7
Experiment,2,13,23,2,5.166666667
Experiment,3,13,23,2,3.85
Experiment,1,13,23,3,2.2
Experiment,2,13,23,3,1.183333333
Experiment,3,13,23,3,2
Experiment,1,13,23,4,0.95
Experiment,2,13,23,4,1.466666667
Experiment,3,13,23,4,2.483333333
Experiment,1,13,23,5,2.866666667
Experiment,2,13,23,5,2.133333333
Experiment,3,13,23,5,1.883333333
Experiment,1,14,0,1,3.8
Experiment,1,14,0,2,0.897435897
Experiment,1,14,0,3,1.461538462
Experiment,1,14,0,4,0.948717949
Experiment,1,14,0,5,4.743589744
Experiment,1,14,1,1,3
Experiment,1,14,1,2,1.3
Experiment,1,14,1,3,1.683333333
Experiment,1,14,1,4,1.466666667
Experiment,1,14,1,5,4.55
Experiment,1,14,2,1,3.3
Experiment,1,14,2,2,1.9
Experiment,1,14,2,3,1.966666667
Experiment,1,14,2,4,1.7
Experiment,1,14,2,5,3.133333333
Experiment,1,14,3,1,3.316666667
Experiment,1,14,3,2,1.95
Experiment,1,14,3,3,1.5
Experiment,1,14,3,4,1.666666667
Experiment,1,14,3,5,3.566666667
Experiment,1,14,4,1,2.233333333
Experiment,1,14,4,2,2.816666667
Experiment,1,14,4,3,2.4
Experiment,1,14,4,4,1.55
Experiment,1,14,4,5,3
Experiment,1,14,5,1,2.133333333
Experiment,1,14,5,2,2.266666667
Experiment,1,14,5,3,2.966666667
Experiment,1,14,5,4,1.483333333
Experiment,1,14,5,5,3.15
Experiment,1,14,6,1,2.25
Experiment,1,14,6,2,2.233333333
Experiment,1,14,6,3,3.183333333
Experiment,1,14,6,4,1.616666667
Experiment,1,14,6,5,2.716666667
Experiment,1,14,7,1,2.1
Experiment,1,14,7,2,2.633333333
Experiment,1,14,7,3,3.35
Experiment,1,14,7,4,1.683333333
Experiment,1,14,7,5,2.233333333
Experiment,1,14,8,1,2.066666667
Experiment,1,14,8,2,1.4
Experiment,1,14,8,3,4.75
Experiment,1,14,8,4,1.466666667
Experiment,1,14,8,5,2.316666667
Experiment,1,14,9,1,2.133333333
Experiment,1,14,9,2,2.016666667
Experiment,1,14,9,3,4.233333333
Experiment,1,14,9,4,1.216666667
Experiment,1,14,9,5,2.4
Experiment,1,14,10,1,2.083333333
Experiment,1,14,10,2,2.183333333
Experiment,1,14,10,3,3.933333333
Experiment,1,14,10,4,1.483333333
Experiment,1,14,10,5,2.316666667
Experiment,1,14,11,1,1.883333333
Experiment,1,14,11,2,2.8
Experiment,1,14,11,3,3.366666667
Experiment,1,14,11,4,1.4
Experiment,1,14,11,5,2.55
Experiment,1,14,12,1,1.566666667
Experiment,1,14,12,2,4.85
Experiment,1,14,12,3,3.016666667
Experiment,1,14,12,4,0.833333333
Experiment,1,14,12,5,1.733333333
Experiment,1,14,13,1,1.616666667
Experiment,1,14,13,2,5.016666667
Experiment,1,14,13,3,2.05
Experiment,1,14,13,4,1.333333333
Experiment,1,14,13,5,1.983333333
Experiment,1,14,14,1,1.6
Experiment,1,14,14,2,6.066666667
Experiment,1,14,14,3,1.483333333
Experiment,1,14,14,4,1.083333333
Experiment,1,14,14,5,1.766666667
Experiment,1,14,15,1,1.1
Experiment,1,14,15,2,7.35
Experiment,1,14,15,3,1.683333333
Experiment,1,14,15,4,0.35
Experiment,1,14,15,5,1.516666667
Experiment,1,14,16,1,1.233333333
Experiment,1,14,16,2,7.433333333
Experiment,1,14,16,3,1.933333333
Experiment,1,14,16,4,0.033333333
Experiment,1,14,16,5,1.366666667
Experiment,1,14,17,1,1.416666667
Experiment,1,14,17,2,7
Experiment,1,14,17,3,1.466666667
Experiment,1,14,17,4,0.483333333
Experiment,1,14,17,5,1.633333333
Experiment,1,14,18,1,2.216666667
Experiment,1,14,18,2,6.266666667
Experiment,1,14,18,3,2.116666667
Experiment,1,14,18,4,1.1
Experiment,1,14,18,5,0.3
Experiment,1,14,19,1,1.616666667
Experiment,1,14,19,2,6.383333333
Experiment,1,14,19,3,2.1
Experiment,1,14,19,4,1.566666667
Experiment,1,14,19,5,0.333333333
Experiment,1,14,20,1,1.533333333
Experiment,1,14,20,2,6.7
Experiment,1,14,20,3,1.55
Experiment,1,14,20,4,1.716666667
Experiment,1,14,20,5,0.5
Experiment,1,14,21,1,1.283333333
Experiment,1,14,21,2,5.65
Experiment,1,14,21,3,1.683333333
Experiment,1,14,21,4,1.733333333
Experiment,1,14,21,5,1.65
Experiment,1,14,22,1,1.45
Experiment,1,14,22,2,5.183333333
Experiment,1,14,22,3,1.966666667
Experiment,1,14,22,4,1.333333333
Experiment,1,14,22,5,2.066666667
Experiment,1,14,23,1,1.716666667
Experiment,1,14,23,2,4.183333333
Experiment,1,14,23,3,1.683333333
Experiment,1,14,23,4,1.516666667
Experiment,1,14,23,5,2.9
Control,1,1,0,1,-1
Control,2,1,0,1,-1
Control,3,1,0,1,-1
Control,1,1,0,2,-1
Control,2,1,0,2,-1
Control,3,1,0,2,-1
Control,1,1,0,3,-1
Control,2,1,0,3,-1
Control,3,1,0,3,-1
Control,1,1,0,4,-1
Control,2,1,0,4,-1
Control,3,1,0,4,-1
Control,1,1,0,5,-1
Control,2,1,0,5,-1
Control,3,1,0,5,-1
Control,1,1,1,1,-1
Control,2,1,1,1,-1
Control,3,1,1,1,-1
Control,1,1,1,2,-1
Control,2,1,1,2,-1
Control,3,1,1,2,-1
Control,1,1,1,3,-1
Control,2,1,1,3,-1
Control,3,1,1,3,-1
Control,1,1,1,4,-1
Control,2,1,1,4,-1
Control,3,1,1,4,-1
Control,1,1,1,5,-1
Control,2,1,1,5,-1
Control,3,1,1,5,-1
Control,1,1,2,1,-1
Control,2,1,2,1,-1
Control,3,1,2,1,-1
Control,1,1,2,2,-1
Control,2,1,2,2,-1
Control,3,1,2,2,-1
Control,1,1,2,3,-1
Control,2,1,2,3,-1
Control,3,1,2,3,-1
Control,1,1,2,4,-1
Control,2,1,2,4,-1
Control,3,1,2,4,-1
Control,1,1,2,5,-1
Control,2,1,2,5,-1
Control,3,1,2,5,-1
Control,1,1,3,1,-1
Control,2,1,3,1,-1
Control,3,1,3,1,-1
Control,1,1,3,2,-1
Control,2,1,3,2,-1
Control,3,1,3,2,-1
Control,1,1,3,3,-1
Control,2,1,3,3,-1
Control,3,1,3,3,-1
Control,1,1,3,4,-1
Control,2,1,3,4,-1
Control,3,1,3,4,-1
Control,1,1,3,5,-1
Control,2,1,3,5,-1
Control,3,1,3,5,-1
Control,1,1,4,1,2.766666667
Control,2,1,4,1,2.566666667
Control,3,1,4,1,1.183333333
Control,1,1,4,2,3.05
Control,2,1,4,2,2.233333333
Control,3,1,4,2,4.55
Control,1,1,4,3,2.716666667
Control,2,1,4,3,2.383333333
Control,3,1,4,3,2.933333333
Control,1,1,4,4,2.233333333
Control,2,1,4,4,2.95
Control,3,1,4,4,0.566666667
Control,1,1,4,5,1.233333333
Control,2,1,4,5,1.866666667
Control,3,1,4,5,2.766666667
Control,1,1,5,1,2.183333333
Control,2,1,5,1,2.85
Control,3,1,5,1,2.45
Control,1,1,5,2,3.066666667
Control,2,1,5,2,2.183333333
Control,3,1,5,2,4.45
Control,1,1,5,3,3.033333333
Control,2,1,5,3,2.433333333
Control,3,1,5,3,1.216666667
Control,1,1,5,4,2.633333333
Control,2,1,5,4,2.95
Control,3,1,5,4,0.466666667
Control,1,1,5,5,1.083333333
Control,2,1,5,5,1.583333333
Control,3,1,5,5,3.416666667
Control,1,1,6,1,2.583333333
Control,2,1,6,1,2.333333333
Control,3,1,6,1,3.9
Control,1,1,6,2,3.066666667
Control,2,1,6,2,2.233333333
Control,3,1,6,2,1.433333333
Control,1,1,6,3,3.033333333
Control,2,1,6,3,3.083333333
Control,3,1,6,3,2
Control,1,1,6,4,2.45
Control,2,1,6,4,2.783333333
Control,3,1,6,4,0.883333333
Control,1,1,6,5,0.866666667
Control,2,1,6,5,1.566666667
Control,3,1,6,5,3.783333333
Control,1,1,7,1,2.45
Control,2,1,7,1,2.583333333
Control,3,1,7,1,4.083333333
Control,1,1,7,2,3.2
Control,2,1,7,2,2.25
Control,3,1,7,2,2.2
Control,1,1,7,3,2.116666667
Control,2,1,7,3,2.35
Control,3,1,7,3,0.216666667
Control,1,1,7,4,2.683333333
Control,2,1,7,4,2.933333333
Control,3,1,7,4,0.866666667
Control,1,1,7,5,1.55
Control,2,1,7,5,1.883333333
Control,3,1,7,5,4.633333333
Control,1,1,8,1,2.766666667
Control,2,1,8,1,2.85
Control,3,1,8,1,5.716666667
Control,1,1,8,2,3.033333333
Control,2,1,8,2,2.166666667
Control,3,1,8,2,1.383333333
Control,1,1,8,3,2.15
Control,2,1,8,3,2.466666667
Control,3,1,8,3,0.233333333
Control,1,1,8,4,2.7
Control,2,1,8,4,2.95
Control,3,1,8,4,0.883333333
Control,1,1,8,5,1.35
Control,2,1,8,5,1.566666667
Control,3,1,8,5,3.783333333
Control,1,1,9,1,3.133333333
Control,2,1,9,1,2.316666667
Control,3,1,9,1,5.066666667
Control,1,1,9,2,2.716666667
Control,2,1,9,2,2.2
Control,3,1,9,2,1.333333333
Control,1,1,9,3,2.266666667
Control,2,1,9,3,2.983333333
Control,3,1,9,3,0.216666667
Control,1,1,9,4,2.283333333
Control,2,1,9,4,2.7
Control,3,1,9,4,1.083333333
Control,1,1,9,5,1.6
Control,2,1,9,5,1.8
Control,3,1,9,5,4.3
Control,1,1,10,1,2.983333333
Control,2,1,10,1,1.766666667
Control,3,1,10,1,5.533333333
Control,1,1,10,2,2.416666667
Control,2,1,10,2,3.6
Control,3,1,10,2,1.433333333
Control,1,1,10,3,1.966666667
Control,2,1,10,3,1.85
Control,3,1,10,3,0.366666667
Control,1,1,10,4,2.85
Control,2,1,10,4,3.3
Control,3,1,10,4,0.833333333
Control,1,1,10,5,1.783333333
Control,2,1,10,5,1.483333333
Control,3,1,10,5,3.833333333
Control,1,1,11,1,2.766666667
Control,2,1,11,1,1.466666667
Control,3,1,11,1,5.266666667
Control,1,1,11,2,3.05
Control,2,1,11,2,2.866666667
